"","fluorimeter","substrate","when","treatment","site","slope","int","slope.se","int.se","pval","rsq","n"
"68","MXS","Leu-AMC","PEEC2013","live","RR2",518534.64,-96180.608,145045.804567678,35156.7812602738,0.00724106725963596,0.615022261265294,10
"69","MXS","Leu-AMC","PEEC2013","live","SI",5808.99175860694,10403.5438322478,6132.00835286781,3238.47069094705,0.35601969332894,0.0474890536704256,20
"70","MXS","Leu-AMC","PEEC2013","live","SW",47.6683681722345,1846.83122785499,383.025108680444,491.63800520284,0.902336440219886,0.000859725960764588,20
"71","MXS","Leu-AMC","PEEC2013","live","SW2",83485.8461538461,-16584.0153846154,16218.5485134045,3655.67506589849,0.0008769543502458,0.768097840406633,10
"72","MXS","Leu-AMC","PEEC2013","live","TW",1641.90052425341,3990.37555765896,456.69231365757,697.936997463216,0.00122963116007536,0.315829449624251,30
"73","MXS","Leu-AMC","PEEC2015","killed","DR2015",130.806963325826,4361.71681488666,32.2791935678741,37.4451785633082,0.0154456148338925,0.80412928993787,6
"74","MXS","Leu-AMC","PEEC2015","live","DR2015",9054.27394913691,4410.45542524999,127.990990654518,148.136393345028,2.0931305244521e-21,0.996812976939935,18
"75","MXS","Pyr-AMC","PEEC2013","killed","BS",145711.124999998,-63047.2437499992,28093.998533582,12749.7483451388,0.00127167302896974,0.793512600143595,9
"76","MXS","Pyr-AMC","PEEC2013","killed","BW",0.792901522262309,247.001032812921,1.78878136149727,2.6895494190484,0.662856740806346,0.0107978312498238,20
"77","MXS","Pyr-AMC","PEEC2013","killed","DR",103.165690130031,3910.40549419926,382.925845938482,859.267516118323,0.789586408259029,0.00258558502482943,30
"78","MXS","Pyr-AMC","PEEC2013","killed","GW",119.480836338682,3791.00451203843,498.090635198895,933.582285194877,0.813135533829332,0.00318655293802517,20
"79","MXS","Pyr-AMC","PEEC2013","killed","LL",107.204124695874,3758.77796652528,449.500745725034,1085.72929361753,0.814524126847009,0.00354242762927047,18
"80","MXS","Pyr-AMC","PEEC2013","killed","PP",34.0358780804402,3446.06422306812,276.217889416125,642.001679348994,0.902812250756732,0.000541971991199224,30
"81","MXS","Pyr-AMC","PEEC2013","killed","RR",96.8819072710173,4128.77299877919,697.711739300351,950.837588841723,0.891105172305843,0.0010700297132016,20
